"id","Name","Address","Latitude","Longitude","Tel","Image_URL"
6382,소노캄제주,제주특별자치도 서귀포시 표선면 일주동로 6347-17,33.3050378,126.7919081,(+82) 1588-4888,https://api.cdn.visitjeju.net/photomng/imgpath/202301/06/efab97ad-9119-4f0f-b363-4004c015f198.jpg
6383,숨도,제주특별자치도 서귀포시 일주동로 8941 (호근동),33.2665145,126.5323308,(+82) 064-739-5588,https://api.cdn.visitjeju.net/photomng/imgpath/202112/13/6e6e45a3-0c27-4a52-9965-df978e577660.jpg
6384,숫모르편백나무숲길,제주특별자치도 제주시 516로 2596,33.4316359,126.603808,(+82) 064-710-8688,https://api.cdn.visitjeju.net/photomng/imgpath/202112/13/03125b91-5acf-4bfd-8f12-0e4c24a3b929.jpg
6385,쉼터마을 유수암리 농어촌체험마을,제주특별자치도 제주시 애월읍 유수암평화길 14,33.4413815,126.4029241,(+82) 064-799-2201,https://api.cdn.visitjeju.net/photomng/imgpath/202112/14/f77e26d9-0af7-4410-80a2-8a13c49ad309.jpg
6386,신도포구,제주특별자치도 서귀포시 대정읍 신도리,33.2832753,126.1916943,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/2ed51e9a-ef2a-4322-96cb-bb7f9f85ef65.jpg
6387,아프리카박물관,제주특별자치도 서귀포시 이어도로 49,33.2398593,126.4290352,(+82) 064-738-6565,https://api.cdn.visitjeju.net/photomng/imgpath/202112/14/876ea6d0-1d11-4427-a758-aeaa5197017a.jpg
6388,알진오름,제주특별자치도 제주시 구좌읍 송당리 880-1,33.4776323,126.7866041,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/202112/14/ff524e91-23e9-4f16-b787-76e7e2054b70.jpg
6389,올레여행자센터,제주특별자치도 서귀포시 중정로 22,33.2474128,126.5587087,(+82) 064-762-2190,https://api.cdn.visitjeju.net/photomng/imgpath/202112/14/3aedcf81-2a09-4780-ae43-a2e3b1036b3c.jpg
6390,원더아일랜드,제주특별자치도 서귀포시 안덕면 신화역사로304번길 89 (서광리) 제주신화월드 서머셋 클럽하우스,33.3028885,126.3181117,(+82) 064-792-3364,https://api.cdn.visitjeju.net/photomng/imgpath/202311/08/34a07191-7e36-4c93-bee1-d6791654aac3.jpg
6391,월령포구,제주특별자치도 제주시 한림읍 월평리,33.3764716,126.2852587,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/7d70cef7-71a0-470d-9108-fbac21f748b1.jpg
6392,윈드1947 카트 테마파크,제주특별자치도 서귀포시 토평공단로 78-27,33.289656,126.5887248,(+82) 064-733-3500,https://api.cdn.visitjeju.net/photomng/imgpath/201908/06/31568820-cd74-44d5-bca3-f95685de81cf.jpg
6393,유민미술관,제주특별자치도 서귀포시 성산읍 고성리 21,33.4290975,126.9322365,(+82) 064-731-7791,https://api.cdn.visitjeju.net/photomng/imgpath/202111/11/cc05afbb-0687-4822-a8cf-d24506996f34.jpg
6394,유진팡 열대과일농장,제주특별자치도 서귀포시 남원읍 원님로399번길 31-7,33.3395648,126.7426623,(+82) 064-762-3116,https://api.cdn.visitjeju.net/photomng/imgpath/202302/16/075dc797-1bcc-4824-8b2d-ede32a18a487.jpg
6395,제주 에코 스위츠 펜션,제주특별자치도 서귀포시 중문상로 207-13,33.2654574,126.427789,(+82) 064-738-9975,https://api.cdn.visitjeju.net/photomng/imgpath/202211/02/ce3d0342-3e61-4e5d-9498-973b76656719.jpg
6396,제주빅볼랜드,제주특별자치도 제주시 구좌읍 송당리 산164-4,33.443204,126.7749339,(+82) 1588-6418,https://api.cdn.visitjeju.net/photomng/imgpath/202112/14/9de99073-4f14-40e6-93fb-dab0ef3096d5.jpg
6397,제주올레 1-1코스,제주특별자치도 제주시 우도면 연평리 2473-1,33.5060338,126.9419974,(+82) 064-762-2190,https://api.cdn.visitjeju.net/photomng/imgpath/202112/14/c2a06828-688a-4558-97e9-9cf8d05b3be4.jpg
6398,제주올레 11코스,제주특별자치도 서귀포시 대정읍 동일리 3168,33.2457531,126.2464669,(+82) 064-762-2190,https://api.cdn.visitjeju.net/photomng/imgpath/202112/14/5a130f9a-d7e8-493d-8b07-fcca5bca99d6.jpg
6399,제주올레 14-1코스,제주특별자치도 서귀포시 안덕면 서광리 산 50-22,33.3049404,126.2887231,(+82) 064-762-2190,https://api.cdn.visitjeju.net/photomng/imgpath/202112/14/cca81ff4-1b2c-48b3-a64c-339f99ae1a99.jpg
6400,제주올레 16코스,제주특별자치도 제주시 애월읍 고내리 1111-2,33.4669074,126.3378479,(+82) 064-762-2190,https://api.cdn.visitjeju.net/photomng/imgpath/202112/15/7886d818-86a2-42f6-b030-6ff09a8b7261.jpg
6401,제주올레 21코스,제주특별자치도 제주시 구좌읍 하도리 3204-1,33.5226733,126.8643163,(+82) 064-762-2190,https://api.cdn.visitjeju.net/photomng/imgpath/202112/15/7c683576-19fc-466b-95f7-5680d4be5801.jpg
6402,제주올레 2코스,제주특별자치도 서귀포시 성산읍 고성리 2563-3,33.4336424,126.8969532,(+82) 064-762-2190,https://api.cdn.visitjeju.net/photomng/imgpath/202112/15/4ecd9f16-a741-4244-8b06-92ee44260c06.jpg
6403,차귀도유람선,제주특별자치도 제주시 한경면 노을해안로 1163 차귀도유람선,33.3089493,126.1649343,(+82) 064-738-5355,https://api.cdn.visitjeju.net/photomng/imgpath/201907/03/689cda63-f0cf-4057-953d-71f08408fc5f.jpg
6404,초콜릿랜드,제주특별자치도 서귀포시 중문관광로110번길 15,33.2494459,126.4134037,(+82) 064-738-1197,https://api.cdn.visitjeju.net/photomng/imgpath/202112/15/7878ca18-d21f-43f4-b4f7-0c4708e0534f.jpg
6405,추사 유배길 - 3코스 사색의 길,제주특별자치도 서귀포시 안덕면 향교로 165-17,33.2394319,126.2883184,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202112/15/915c1b03-0084-42e9-85fb-99f56a2052a7.jpg
6406,추사적거지,제주특별자치도 서귀포시 대정읍 추사로 44,33.250164,126.2782893,(+82) 064-760-3406,https://api.cdn.visitjeju.net/photomng/imgpath/202112/15/c1cceb34-6ec8-40e8-b762-9b96f97e4bc8.jpg
6407,카페희상,제주특별자치도 서귀포시 표선면 표선동서로 324-18,33.3301167,126.8386719,(+82) 010-5660-4409,https://api.cdn.visitjeju.net/photomng/imgpath/202112/08/83bb25f5-e356-47f1-970f-5f9fdbe4b0ab.jpg
6408,클럽나인브릿지,제주특별자치도 서귀포시 안덕면 광평로 34-156,33.3416414,126.4028479,(+82) 064-793-9999,https://api.cdn.visitjeju.net/photomng/imgpath/202112/15/41b38883-e4a9-4752-aa03-00970d7a4946.jpg
6409,태흥포구,제주특별자치도 서귀포시 남원읍 태흥리,33.2924853,126.7415146,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202112/15/afe38b2a-da61-4cc5-b87f-0e0a3bffdf54.jpg
6410,토끼섬,제주특별자치도 제주시 구좌읍 하도리,33.5163279,126.8833403,(+82) 064-710-6656,https://api.cdn.visitjeju.net/photomng/imgpath/202112/15/ab001112-ea4f-4ce6-b940-8056912163fd.jpg
6411,피규어뮤지엄 제주,제주특별자치도 서귀포시 안덕면 한창로 243,33.2819057,126.3554836,(+82) 064-792-2244,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/497e342c-a80e-4a15-bf38-8ae4496f99dc.jpg
6412,하멜기념비,제주특별자치도 서귀포시 안덕면 사계리 112-3,33.2334813,126.3146307,(+82) 064-760-6304,https://api.cdn.visitjeju.net/photomng/imgpath/202305/17/24414049-9712-44ef-865a-2a2523df98c9.jpg
6413,하예포구,제주특별자치도 서귀포시 하예동,33.2399183,126.3797536,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202112/15/a02b51aa-e1bc-4883-93bc-9992c4b72d84.jpg
6414,화순금모래해수욕장담수수영장,제주특별자치도 서귀포시 안덕면 화순리 776-8,33.2395932,126.335676,(+82) 064-760-4991,https://api.cdn.visitjeju.net/photomng/imgpath/202112/15/be861b53-2c4f-425a-9f60-c28793616c2a.jpg
6415,화조원,제주특별자치도 제주시 애월읍 애원로 804,33.411109,126.3714311,(+82) 064-799-9988,https://api.cdn.visitjeju.net/photomng/imgpath/202112/15/f17f2f64-4541-4c3c-864b-0db3fe4e7af7.jpg
6416,"1112도로",제주특별자치도 제주시 명림로 584 (봉개동),33.4302354,126.6227963,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202112/16/5badf22b-7033-4356-812a-b0c85012a28e.jpg
6417,"9.81 파크",제주특별자치도 제주시 애월읍 천덕로 880-24,33.4180592,126.3420556,(+82) 064-1833-9810,https://api.cdn.visitjeju.net/photomng/imgpath/202310/17/ba47ccc7-2637-4c98-977f-8ae4f959c9f1.jpg
6418,M1971 요트투어,제주특별자치도 서귀포시 대정읍 최남단해안로 128,33.2105452,126.2576053,(+82) 064-901-1971,https://api.cdn.visitjeju.net/photomng/imgpath/202112/16/6de99374-b030-4582-a9ca-ce43511c5940.jpg
6419,가파도 마라도 정기여객선,제주특별자치도 서귀포시 대정읍 최남단해안로 120,33.2105452,126.2576053,(+82) 064-794-5490,https://api.cdn.visitjeju.net/photomng/imgpath/202112/16/3ceb1b97-fa3d-483a-9071-67633f6d3e9a.jpg
6420,감귤박물관 감귤따기 체험,제주특별자치도 서귀포시 효돈순환로 441,33.2712798,126.6076749,(+82) 064-767-3010,https://api.cdn.visitjeju.net/photomng/imgpath/202311/21/fbb790de-000b-4f51-87d6-bd5224d5b7c9.jpg
6421,개오름,제주특별자치도 서귀포시 표선면 성읍이리로57번길 162,33.4232271,126.7717506,(+82) 064-787-1367,https://api.cdn.visitjeju.net/photomng/imgpath/202112/16/597e6c32-0b88-437e-807b-1879afa418fe.jpg
6422,게우지코지,제주특별자치도 서귀포시 하효동,33.2543893,126.6170647,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/201811/14/46b034bb-74b9-498b-9a4b-0f6f9a087da8.jpg
6423,고근산,제주특별자치도 서귀포시 고근산로202번길 48,33.2707366,126.5126032,(+82) 064-760-2913,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b9094ec2-b9fe-4b10-8551-5b770d13fc15.jpg
6424,고내봉,제주특별자치도 제주시 애월읍 고내리 산 3-1,33.4601714,126.3412902,(+82) 064-799-3277,https://api.cdn.visitjeju.net/photomng/imgpath/202112/16/367e7e58-646b-46dc-ac4f-5bfff2f80dcf.jpg
6425,곤흘동,제주특별자치도 제주시 화북1동 4438,33.5217947,126.5573636,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202112/16/dc057d36-3d3f-43b4-9c3d-9ca9085e8805.jpg
6426,관음사 템플스테이,제주시 산록북로 660,33.4237942,126.5583908,(+82) 064-724-6833,https://api.cdn.visitjeju.net/photomng/imgpath/202110/27/b57a5d88-47f0-490f-843e-60208991570d.jpg
6427,귀덕연대,제주특별자치도 제주시 한림읍 귀덕14길 14-5,33.4418592,126.2933748,(+82) 064-728-2731,https://api.cdn.visitjeju.net/photomng/imgpath/202112/20/a106a036-bcab-4893-ad95-33d21db6b730.jpg
6428,귀빈사,제주특별자치도 제주시 구좌읍 비자림로 1456,33.4743111,126.7771579,(+82) 064-710-6703,https://api.cdn.visitjeju.net/photomng/imgpath/202112/20/a60d67dc-d241-407c-917d-ad05500e8c0b.jpg
6429,귀빈사,제주특별자치도 제주시 구좌읍 비자림로 1456,33.4743111,126.7771579,(+82) 064-710-6703,https://api.cdn.visitjeju.net/photomng/imgpath/202112/20/a60d67dc-d241-407c-917d-ad05500e8c0b.jpg
6430,금능포구,제주특별자치도 제주시 한림읍 금능리,33.3700283,126.2392054,(+82) 064-728-7672,https://api.cdn.visitjeju.net/photomng/imgpath/202112/20/582891ed-2a19-4ba8-b9ab-7ff34f4c73e2.jpg
6431,김녕 청굴물,제주특별자치도 제주시 구좌읍 김녕리 1296,33.5579913,126.7512955,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/201807/12/f907834c-4d2b-4365-863f-2bb7c199d43a.jpg
6432,김만덕기념관,제주특별자치도 제주시 산지로 7,33.5158954,126.5304318,(+82) 064-759-6090,https://api.cdn.visitjeju.net/photomng/imgpath/202112/20/93a66c0d-d704-42f8-854c-7bed09d4613f.jpg
6433,납읍난대림 금산공원,제주특별자치도 제주시 애월읍 납읍리 1457-1,33.4339166,126.3306643,(+82) 064-710-6653,https://api.cdn.visitjeju.net/photomng/imgpath/202112/20/9cb36a1a-57d3-4aa9-8669-c2b35490febc.jpg
6434,넌걸어난탈래,제주특별자치도 제주시 우도면 2395-5,33.5054213,126.9554832,(+82) 064-783-0456,https://api.cdn.visitjeju.net/photomng/imgpath/201908/26/b666c93d-2926-4eb4-871d-f7fabb4451f7.jpg
6435,노을승마장,제주특별자치도 제주시 우도면 우도해안길 406-1,33.5129459,126.9464386,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202112/20/edfdc840-7414-4071-bba8-01ec7657d242.jpg
6436,노을해안1014,제주특별자치도 제주시 한경면 노을해안로 1014,33.2977066,126.168618,(+82) 010-4927-1837,https://api.cdn.visitjeju.net/photomng/imgpath/202112/20/4ef488b0-75ab-4fdd-8b33-91934b69c007.jpg
6437,당케산물,제주특별자치도 서귀포시 표선면 표선당포로,33.3257987,126.844695,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202112/20/3cb08a3c-5ac6-4bfa-b340-4a5213f1c3f7.jpg
6438,대정향교,제주특별자치도 서귀포시 안덕면 향교로 165-17,33.2394319,126.2883184,(+82) 064-794-7944,https://api.cdn.visitjeju.net/photomng/imgpath/202112/20/c4a3aa83-fcb8-45d2-8158-bcd4162d40e1.jpg
6439,돌담넘는고양이,제주특별자치도 제주시 구좌읍 해맞이해안로 2478,33.5290971,126.8463777,(+82) 010-5824-8773,https://api.cdn.visitjeju.net/photomng/imgpath/202212/06/cb9455ff-c30d-4862-868c-61af28a8955f.jpg
6440,동일리포구,제주특별자치도 서귀포시 대정읍 동일리,33.247276,126.2475706,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202112/21/80136d03-b99d-4ead-ad97-cfe3108efaba.jpg
6441,동쪽송당 동화마을,제주특별자치도 제주시 구좌읍 비자림로 1191,33.4743111,126.7771579,(+82) 064-743-5000,https://api.cdn.visitjeju.net/photomng/imgpath/202311/21/3ed26ca2-1055-4f9e-b534-f9b0ce3d965f.jpg
6442,돛오름,제주특별자치도 제주시 구좌읍 송당리 산 3,33.4804964,126.7995482,(+82) 064-783-4093,https://api.cdn.visitjeju.net/photomng/imgpath/202112/21/cf31d865-a930-470a-bf8d-d0ca7c9d47c4.jpg
6443,뒤굽은이오름,제주특별자치도 서귀포시 성산읍 수산리 4504,33.4308824,126.8264732,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202112/21/e81c1770-a6ef-4f93-8e65-4e8fc7577f26.jpg
6444,레이지펌프,제주특별자치도 제주시 애월읍 애월북서길 32,33.4657698,126.3105169,(+82) 0507-1325-8732,https://api.cdn.visitjeju.net/photomng/imgpath/202201/03/4d19fe7a-ab04-45ee-8e5f-70cd7a471652.jpg
6445,레프트핸더 게스트하우스,제주특별자치도 제주시 구좌읍 상도북2길 17-12,33.5201339,126.8649221,(+82) 010-8311-5120,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/9ed6bfcd-1691-47e1-acd6-c37109f0d004.jpg
6446,마라도 섬투어,제주특별자치도 서귀포시 대정읍 마라로 65,33.118004,126.2662358,(+82) 010-6437-1970,https://api.cdn.visitjeju.net/photomng/imgpath/202011/03/6267ebad-4e75-419c-b172-7789460ac4fd.jpg
6447,막숙,제주특별자치도 서귀포시 막숙포로37번길 2,33.2378108,126.5157218,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/202112/21/ace6542a-3f16-4edd-afb0-cd7693879881.jpg
6448,말이,제주특별자치도 제주시 구좌읍 세화1길 40,33.5266652,126.8556065,(+82) 010-7146-4567,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/6ec9d375-4d49-448d-8d2b-bad64b7856e2.jpg
6449,맬튼개 갯담,제주특별자치도 제주시 구좌읍 구좌로 142,33.5207545,126.8655916,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202112/21/b61b4d8d-9dac-48a1-8ded-fd09a6ec08e9.jpg
6450,메리앤폴,제주시 한림읍 일주서로 5872,33.4434786,126.293528,(+82) 0507-1414-7411,https://api.cdn.visitjeju.net/photomng/imgpath/202301/10/c3464436-d14a-4af1-af94-13b921441079.jpg
6451,명월국민학교,제주특별자치도 제주시 한림읍 명월로 48,33.3885427,126.2648518,(+82)  070-8803-1955,https://api.cdn.visitjeju.net/photomng/imgpath/201812/19/f4d6054a-946f-4bc3-9a85-158218cc5d99.jpg
6452,모슬봉,제주특별자치도 서귀포시 대정읍 상모리 3540-2,33.2387411,126.2586638,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/202112/21/d75456a4-9283-4bb3-8fb2-0b499ca1bd39.jpg
6453,모진이몽돌해변,제주특별자치도 제주시 추자면 신양리 56,33.9461026,126.3339312,(+82) 064-728-4292,https://api.cdn.visitjeju.net/photomng/imgpath/202112/21/894c2cda-a305-43d8-9fe4-bb6966c7cec1.jpg
6454,목시물굴,제주특별자치도 제주시 조천읍 선흘리 산26번지 일대,33.5106585,126.7208038,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/d76bb6c5-12a5-4055-91fa-2c73d85bef6b.jpg
6455,목장카페 드르쿰다,제주특별자치도 서귀포시 표선면 번영로 2454,33.4084452,126.7703918,(+82) 064-787-5220,https://api.cdn.visitjeju.net/photomng/imgpath/202002/21/b5d12c62-8068-4189-ac1d-e676c68f55d7.jpg
6456,묘산봉,제주특별자치도 제주시 구좌읍 김녕리 2723,33.5429414,126.7446599,(+82) 064-783-5040,https://api.cdn.visitjeju.net/photomng/imgpath/202112/21/91eea5b7-fd88-4116-bbca-9ec91beee5eb.jpg
6457,무거버거,제주특별자치도 제주시 조천읍 조함해안로 356,33.548942,126.6549672,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/202112/30/2446d50a-9855-490b-99f8-1a0e59f8b19b.jpg
6458,무등이왓터,제주특별자치도 서귀포시 안덕면 신화역사로586번길 21-7,33.3094859,126.3521086,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202112/21/d601eb5d-ade0-49f8-88e6-788823da2014.jpg
6459,문도지오름,제주특별자치도 제주시 한림읍 금악리 3444,33.3267986,126.2944782,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/202002/25/1856c9e4-6faf-4011-96f1-a1b5967a8112.jpg
6460,문석이오름 [출입제한 - 자연휴식년제 적용 중],제주특별자치도 제주시 구좌읍 송당리,33.4564636,126.7691579,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/202112/21/114edace-02b6-4f7a-bd5b-35761fcf6b92.jpg
6461,미천굴,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30,33.3831862,126.8418892,(+82) 064-784-2080,https://api.cdn.visitjeju.net/photomng/imgpath/202207/14/47bdc32f-cb51-4de3-8239-06299643b485.jpg
6462,민속해안로,제주특별자치도 서귀포시 표선면 일주동로 6228,33.3072646,126.806241,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202112/21/2e77e85a-fc54-4f52-9df6-471b3a4a7b9a.jpg
6463,바늘오름,제주특별자치도 제주시 조천읍 교래리 산 108,33.4180631,126.6534847,(+82) 064-782-1746,https://api.cdn.visitjeju.net/photomng/imgpath/202112/22/a5d0c7d1-ccd1-4fd5-964a-a0890e9cab67.jpg
6464,바람모루,제주특별자치도 서귀포시 서호동,33.2857414,126.51819,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202112/22/aed2b660-6ab8-4356-81a4-0449ecfea920.jpg
6465,박성내,제주특별자치도 제주시 기자길 5,33.4849286,126.5438459,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202112/22/33d7b06d-2329-4699-aad4-71850e8efd00.jpg
6466,발자국화석공원,제주특별자치도 서귀포시 대정읍 형제해안로 192,33.2173222,126.2930456,(+82) 064-710-6804,https://api.cdn.visitjeju.net/photomng/imgpath/202112/22/ce67bebb-3f46-4def-8a49-e793813452ec.jpg
6467,밧돌오름,제주특별자치도 제주시 구좌읍 송당리 산 66-1,33.4609663,126.7618258,(+82) 064-783-4093,https://api.cdn.visitjeju.net/photomng/imgpath/202112/22/e5c024bb-03ad-472a-938c-31e7319e6e17.jpg
6468,방선문,제주특별자치도 제주시 종천길 39-1,33.4712097,126.5020906,(+82) 064-728-4802,https://api.cdn.visitjeju.net/photomng/imgpath/202112/22/e8fb10f9-4bbe-4f08-aaa8-c80925353663.jpg
6469,방일리공원,제주특별자치도 제주시 정원로 50,33.4791164,126.4770522,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202112/22/a1c85899-a8a9-453e-8296-0f8c9aa3ea74.jpg
6470,베릿네오름,제주특별자치도 서귀포시 중문상로17번길 51,33.2489928,126.4189201,(+82) 064-760-4831,https://api.cdn.visitjeju.net/photomng/imgpath/202112/22/2642928b-f40a-4ccd-a6dc-9c3583604d02.jpg
