Name,Address,Latitude,Longitude,Tel,Image_URL
아뜰리에안,제주특별자치도 서귀포시 막숙포로 166,33.2315085,126.5060228,(+82) 064-739-8100,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/9d6c1353-7c99-4b46-913e-735f0ef836b2.jpg"""
아일랜드조르바,제주특별자치도 제주시 구좌읍 대수길 9,33.5355578,126.839082,(+82) 010-4787-2901,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ce1ca06f-1ff0-4112-972b-3a03c9a9eca9.jpg"""
아일랜드팩토리 풍류,제주 제주시 관덕로8길 31,33.5105191,126.5233739,(+82) --,"""https://api.cdn.visitjeju.net/photomng/imgpath/202211/08/9f6bfe26-4fe5-4824-80a6-d1b47ed7221e.jpg"""
안거리밖거리,제주특별자치도 서귀포시 솔동산로 6-1,33.2442829,126.5641032,(+82) 064-763-2552,"""https://api.cdn.visitjeju.net/photomng/imgpath/202211/07/2dacba46-7e9d-4260-894e-018906bdf714.jpg"""
애나의숲 브런치카페,"제주특별자치도 서귀포시 중동로48번길 8 (서귀동, 귤섬가) 1층",33.2499443,126.5666363,(+82) 070-4115-9122,"""https://api.cdn.visitjeju.net/photomng/imgpath/202211/23/e8aee453-36a2-4087-a9a6-25f422394fc3.jpg"""
애월 고깃간,제주특별자치도 제주시 애월읍 애월해안로 32,33.4664929,126.3180061,(+82) 0507-1333-3859,"""https://api.cdn.visitjeju.net/photomng/imgpath/202103/22/65407f29-c0bb-4f00-908d-35c32826904a.jpg"""
어린왕자감귤밭,제주특별자치도 서귀포시 대정읍 추사로36번길 45-1,33.2533209,126.2818587,(+82) 010-9545-1605,"""https://api.cdn.visitjeju.net/photomng/imgpath/202306/26/fab58073-d678-4624-8373-43e3220e9c90.jpg"""
어머니닭집,제주특별자치도 서귀포시 성산읍 고성오조로 13,33.4452792,126.9134015,(+82) 064-782-4832,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ef5228c8-985b-451b-a152-a52941b4710b.jpg"""
어머니와고등어,제주특별자치도 제주시 도두봉2길 43,33.5061897,126.4732598,(+82) 064-744-2882,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ed9e8ae4-b7b8-476e-8bbd-21d31b5b3279.jpg"""
어머니의뜻을담다 단지,제주특별자치도 제주시 애월읍 하귀2길 66,33.4893538,126.4118458,(+82) 064-712-0108,"""https://api.cdn.visitjeju.net/photomng/imgpath/201907/05/12a3485f-51a1-476d-96ae-4c3878e464fc.jpg"""
어사촌도야지,제주특별자치도 제주시 애월읍 천덕로 440-6,33.4198543,126.3388033,(+82) 0507-1463-5569,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/fefab8a2-eea8-419a-b376-943a822a4aff.jpg"""
어우늘,제주특별자치도 제주시 연북로 222,33.4811504,126.5050546,(+82) 064-743-5131,"""https://api.cdn.visitjeju.net/photomng/imgpath/201911/06/a6b998ae-5173-48eb-8754-fd82a6cf4b84.jpg"""
엉덩물,제주특별자치도 제주시 성두길 7-7,33.4909744,126.4949194,(+82) 064-748-8885,"""https://api.cdn.visitjeju.net/photomng/imgpath/201908/02/e5f2b29a-a15c-423f-b3d5-aa1363174916.jpg"""
엉클망고,제주특별자치도 제주시 우도면 우도해안길 342,33.5088083,126.9438502,(+82) 064-784-3799,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/56b3181b-277b-4ff2-a2b6-e8c94b395af5.gif"""
엉클통김밥,제주특별자치도 제주시 1100로 3283,33.4793988,126.4817937,(+82) 064-755-1951,"""https://api.cdn.visitjeju.net/photomng/imgpath/202301/16/9e703242-ebac-44e5-b958-5e950560aab4.jpg"""
에릭스에스프레소 카페,제주특별자치도 제주시 구좌읍 구좌로 77,33.5214315,126.8588927,(+82) 070-8800-9642,"""https://api.cdn.visitjeju.net/photomng/imgpath/202211/02/856b33db-743c-44e5-9cbc-0d9b4b4bccda.jpg"""
에피소드베이커리카페,제주특별자치도 제주시 한경면 고조로 62,33.3059087,126.1881277,(+82) 0507-1370-1618,"""https://api.cdn.visitjeju.net/photomng/imgpath/201808/21/5cff5e39-d6fd-445e-86e2-ea708d55a093.jpg"""
연우네,제주특별자치도 제주시 은수길 110,33.4666996,126.4873986,(+82) 064-712-5646,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/99b1ca6c-5adb-4f9c-a406-a4c7a9ce2579.jpg"""
오데뜨,제주특별자치도 제주시 한림읍 중산간서로 4995-6,33.4109068,126.2956076,(+82) 064-799-2748,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/865fa4d4-b7c6-45e8-a633-e802c614efb0.jpg"""
오동여식당,제주특별자치도 제주시 추자면 추자로 20,33.9637738,126.2969229,(+82) 010-5612-9086,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/88ea17d3-41f1-4de9-bd24-605249765f6d.jpg"""
오드랑베이커리,제주특별자치도 제주시 조천읍 조함해안로 552-3,33.5421498,126.6716084,(+82) 064-784-5404,"""https://api.cdn.visitjeju.net/photomng/imgpath/201911/01/e86913f4-1454-4511-883a-9e99bb8e5fd7.jpg"""
오드씽,제주특별자치도 제주시 고다시길 25,33.4618313,126.5268556,(+82) 070-7872-1074,"""https://api.cdn.visitjeju.net/photomng/imgpath/202306/02/cbdb4a58-17b5-4d6d-8095-bcfb51143fbf.jpg"""
오일등식당,제주특별자치도 제주시 도공로 22-1,33.5043172,126.4653368,(+82) 064-713-1197,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/516b2b84-16cc-453c-8c79-3ae2342a5b31.jpg"""
오조해녀의 집,제주특별자치도 서귀포시 성산읍 한도로 141-13,33.4696364,126.9223104,(+82) 064-784-7789,"""https://api.cdn.visitjeju.net/photomng/imgpath/201909/26/c456208e-10d5-4f92-9cc5-541bbce4275c.jpg"""
올댓제주,제주특별자치도 제주시 중앙로1길 33 2층,33.5162592,126.5283845,(+82) 064-901-7893,"""https://api.cdn.visitjeju.net/photomng/imgpath/201910/24/e28d1ea8-9a68-46ed-b67f-52c4796379f3.jpg"""
외도339,제주특별자치도 제주시 일주서로 7345,33.4937115,126.4317309,(+82) 0507-1345-0339,"""https://api.cdn.visitjeju.net/photomng/imgpath/202112/29/9a791fb8-f483-44dd-bfeb-4d14d5b3639d.jpg"""
용두암해녀촌,제주특별자치도 제주시 용해로 11,33.5163038,126.5027532,(+82) 064-744-4288,"""https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/a6b357ba-5d65-4486-be6b-9f35aedaa32a.jpg"""
용림식당,제주특별자치도 서귀포시 안덕면 사계남로 170-1,33.2284551,126.3080203,(+82) 064-794-3652,"""https://api.cdn.visitjeju.net/photomng/imgpath/201910/16/59cc88a9-6d47-40cc-a460-dcaae8a6fd53.jpg"""
우무깨식당,제주특별자치도 제주시 우도면 우도해안길 356,33.5099811,126.9434927,(+82) 064-783-6753,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/000121b3-6dbe-4d78-90fa-ac4b6fbd89d5.jpg"""
우정횟집,제주특별자치도 제주시 서부두길 16,33.5177203,126.5283813,(+82) 064-757-4202,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/78e6c863-9dbc-4649-80bc-07e3e3965577.jpg"""
월드컵흑돼지,제주특별자치도 서귀포시 월드컵로 74,33.2430043,126.5051204,(+82) 064-783-3292,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/12458d82-7cf2-46e4-8911-ceaa7590ec85.jpg"""
웬드구니,제주특별자치도 서귀포시 안덕면 사계신항로 1,33.2500474,126.3209475,(+82) 010-9458-3639,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ef58a065-d64b-4e00-b5ee-3fc4717a39da.jpg"""
유스커피,제주특별자치도 제주시 구산로 54,33.4842518,126.5407067,(+82) 070-4132-1992,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/02d496de-5dd1-4e76-b222-5e2024d33d55.jpg"""
이성필 커피볶는집,제주특별자치도 제주시 이도2동 광양8길 1,33.4999834,126.5291912,(+82) 064-757-4815,"""https://api.cdn.visitjeju.net/photomng/imgpath/201909/11/cd4cdfdc-b420-48a3-a327-058b16be8793.jpg"""
이어도전복해물전문점,제주특별자치도 서귀포시 태평로 485 (동홍동),33.249044,126.5702719,(+82) 064-733-0345,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/9b03ae4c-2b43-4636-9d75-6b4c5bbbf746.jpeg"""
인스밀,제주특별자치도 서귀포시 대정읍 일과대수로27번길 22,33.2385456,126.229295,(+82) 0507-1352-5661,"""https://api.cdn.visitjeju.net/photomng/imgpath/202306/26/87302088-e904-41d1-9bb9-85b9f6948350.jpg"""
일출봉쑥빵보리빵,제주특별자치도 서귀포시 성산읍 성산중앙로 30-3,33.4625162,126.9331022,(+82) 064-784-0093,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/4edacc38-57bf-4b25-b3f5-08947e759e2b.jpg"""
자매국수 본점,제주특별자치도 제주시 항골남길 46,33.4978243,126.4594639,(+82) 064-746-2222,"""https://api.cdn.visitjeju.net/photomng/imgpath/202112/30/c4139a47-d3a2-4973-a6e7-2c03a37199ae.jpg"""
장승포식당,제주특별자치도 서귀포시 성산읍 동류암로 32,33.4492201,126.9168722,(+82) 0507-1438-5359,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/07332e6a-0a7e-404b-86b6-7a8536d87d00.jpg"""
저팔계깡통연탄구이,제주특별자치도 제주시 조천읍 신북로 531,33.5417074,126.6667116,(+82) 064-783-1950,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/14815747-ef25-4337-a7c7-5017ce046721.jpg"""
전원일기,제주특별자치도 서귀포시 일주동로 8713,33.2523903,126.5575943,(+82) 064-762-5630,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/d2b980c7-bbde-42c2-82ea-d70e061b9afb.jpg"""
정육도제주본점,제주특별자치도 서귀포시 남원읍 남태해안로 259 (태흥리) 정육도제주본점,33.2806408,126.7313818,(+82) 064-764-1047,"""https://api.cdn.visitjeju.net/photomng/imgpath/202305/31/8d0d76d2-8c56-4b17-98b5-e369e3300c26.jpg"""
제대가는길,제주특별자치도 제주시 제주대학로 75-1,33.459631,126.5584422,(+82) 064-721-0110,"""https://api.cdn.visitjeju.net/photomng/imgpath/201911/08/9e4d3514-fad1-479a-8e71-444992504c74.jpg"""
제라한보쌈,제주특별자치도 제주시 정존1길 33,33.4833284,126.4703712,(+82) 064-745-2933,"""https://api.cdn.visitjeju.net/photomng/imgpath/201909/26/fc7e6a5b-0d4e-4c6d-9f28-bcc4eefcd954.jpg"""
제주 어가,제주특별자치도 제주시 1100로 3213-8,33.4743508,126.4835213,(+82) 064-749-0081,"""https://api.cdn.visitjeju.net/photomng/imgpath/201909/23/f54ddf0c-73f9-46e2-8d9f-1a01b2732bc7.jpg"""
제주그림카페,제주특별자치도 서귀포시 안덕면 녹차분재로 218 4층,33.3027032,126.2991031,(+82) 064-794-9224,"""https://api.cdn.visitjeju.net/photomng/imgpath/202007/13/0f242d11-8eef-4e50-8a81-78038f3149aa.jpg"""
제주돌창고,제주특별자치도 제주시 한경면 조수7길 8,33.3371501,126.2335927,(+82) 0507-1322-1972,"""https://api.cdn.visitjeju.net/photomng/imgpath/202102/15/632c107e-7baf-4c6e-832f-c50177ced3d3.jpg"""
제주뚝배기,제주특별자치도 서귀포시 성산읍 일출로 255,33.4611419,126.932983,(+82) 064-782-1089,"""https://api.cdn.visitjeju.net/photomng/imgpath/201910/18/cc1fbf28-928f-40dc-a512-79c644d5aac9.jpg"""
제주맥주 양조장,제주특별자치도 제주시 한림읍 금능농공길 62-11,33.3585402,126.2412396,(+82) 064-798-9872,"""https://api.cdn.visitjeju.net/photomng/imgpath/201807/10/607ebb03-e6a0-4942-846d-f7a735809a72.jpg"""
제주삼다국수,제주특별자치도 서귀포시 김정문화로 59-1,33.2510903,126.5111484,(+82) 064-739-3167,"""https://api.cdn.visitjeju.net/photomng/imgpath/201911/04/5f07621d-c46a-4cd9-b938-91de410071a9.jpg"""
제주시 새우리,제주특별자치도 제주시 무근성7길 21 (삼도2동),33.5147087,126.5204369,(+82) 064-900-2527,"""https://api.cdn.visitjeju.net/photomng/imgpath/201806/18/e23fa083-78d8-4cef-ad1b-316f48a86f45.jpg"""
제주애월해물한상,제주특별자치도 제주시 애월읍 평화로 2369,33.4250242,126.4094304,(+82) 0507-1485-7716,"""https://api.cdn.visitjeju.net/photomng/imgpath/202211/29/e8c9559f-6d0a-4387-9f20-5394de80707e.jpg"""
제주에인감귤밭,제주특별자치도 서귀포시 호근서호로 20-14,33.2566081,126.5394101,(+82) 0507-1320-3593,"""https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/8d8f340d-21f5-4871-b0a2-78e19cce2d90.jpg"""
제주이야기,제주특별자치도 제주시 구좌읍 행원로13길 67(행원리),33.5532495,126.8168978,(+82) 064-782-1101,"""https://api.cdn.visitjeju.net/photomng/imgpath/202211/30/402ee7f6-7198-4264-9cfc-bc39c0dafbda.jpg"""
제주진미마돈가,제주특별자치도 서귀포시 안덕면 대평감산로 17,33.2361527,126.3665222,(+82) 064-738-2346,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/1d4e754e-2756-4122-b54b-ff3197391c85.png"""
제주홍돈 협재본점,제주특별자치도 제주시 한림읍 한림로3길 10-12,33.4139686,126.2609707,(+82) 0507-1376-2259,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f405a4d3-d503-4698-95f2-4e307e6fe551.jpg"""
중문솥뚜껑,제주특별자치도 서귀포시 이어도로 81,33.2382981,126.4318207,(+82) 064-738-8131,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/3153b7b2-f53f-43e5-b37c-3db34c78c119.jpg"""
진대감12제주,제주특별자치도 제주시 광평동로 45,33.4831829,126.4686428,(+82) 064-742-2472,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/9d1872f5-40eb-42c2-8fed-f5844cb2df0b.jpg"""
창천삼거리식당,제주특별자치도 서귀포시 안덕면 일주서로 1332,33.2649738,126.3711694,(+82) 064-794-6151,"""https://api.cdn.visitjeju.net/photomng/imgpath/201910/07/06a43821-4f5f-4572-aea5-58d7dbc0c658.jpg"""
청도해물탕,제주특별자치도 제주시 서해안로 546,33.519924,126.4969813,(+82) 064-713-8881,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/2d2ce87e-e453-486a-9ec9-68fb10b0d221.jpg"""
추자도중앙식당,제주특별자치도 제주시 추자면 추자로 8,33.962928,126.2977601,(+82) 064-742-3735,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/468fa4f0-371e-4e0f-b8e2-88d28056f234.jpg"""
칠사돈,제주특별자치도 제주시 애월읍 애월해안로 906,33.4847,126.3920997,(+82) 064-748-3366,"""https://api.cdn.visitjeju.net/photomng/imgpath/202301/17/d77130b6-fe72-48a5-8685-caba54cf5398.jpg"""
카카듀,제주특별자치도 제주시 박성내서길 18,33.4913198,126.5417772,(+82) 064-721-3373,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/913acc88-553a-4578-8f85-607eab75ab13.jpg"""
카페 보롬왓,제주특별자치도 서귀포시 표선면 번영로 2350-104,33.4134884,126.7525669,(+82) 647428181,"""https://api.cdn.visitjeju.net/photomng/imgpath/202112/30/e052cf51-7198-4f0d-87d3-95d3d02dbea4.jpg"""
카페 진정성 종점,제주특별자치도 제주시 서해안로 124,33.5025116,126.4626741,(+82) 064-747-7674,"""https://api.cdn.visitjeju.net/photomng/imgpath/202306/01/f628f930-ae1d-4cef-994e-1a41f1785b75.jpg"""
카페소금,제주특별자치도 제주시 애월읍 구엄길 96,33.4825282,126.3760417,(+82) 0507-1428-5541,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/2c82ebd8-aa63-484e-a3fe-b0cda78dd7d6.jpg"""
카페이피엘,제주특별자치도 서귀포시 남원읍 위미항구로 8 (위미리) 카페이피엘,33.275026,126.6570636,(+82) 0507-1337-4022,"""https://api.cdn.visitjeju.net/photomng/imgpath/201811/30/e795f80c-3df9-4551-b5fc-58151b498858.jpg"""
카페코지,제주특별자치도 서귀포시 성산읍 한도로 200,33.4682057,126.9291872,(+82) 064-784-1005,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/8edfd2e3-7918-4ffe-99c5-b2ae754ddd74.jpg"""
커피가게쉬고가게,제주특별자치도 서귀포시 표선면 민속해안로 593,33.3250438,126.8423073,(+82) 064-787-6098,"""https://api.cdn.visitjeju.net/photomng/imgpath/201911/08/8b05dcdf-0c08-4673-b91f-94d731640bf8.jpg"""
컬쳐드,제주특별자치도 제주시 승천로 81,33.4918299,126.5436025,(+82) 064-755-2006,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/46bcba19-1a50-4635-8a72-67b559958320.jpg"""
코코리파이프,제주특별자치도 제주시 애월읍 하귀6길 22,33.4888546,126.4144067,(+82) 064-748-6770,"""https://api.cdn.visitjeju.net/photomng/imgpath/201903/11/d2e02e12-1a83-4a05-82d4-e972e026eac0.jpg"""
코코분식,제주특별자치도 제주시 신성로 104,33.4967865,126.5300453,(+82) 064-751-1118,"""https://api.cdn.visitjeju.net/photomng/imgpath/201911/07/7c820812-4080-4b62-8f59-c1d1adb985b8.jpg"""
큰돈가 본점,제주특별자치도 서귀포시 대정읍 형제해안로 296,33.2085141,126.2909375,(+82) 064-794-0722,"""https://api.cdn.visitjeju.net/photomng/imgpath/202201/03/854778e0-27a4-4dc4-9bab-bc788142f009.jpg"""
킴스커틀렛,제주특별자치도 제주시 구남로4길 11,33.4892129,126.5342677,(+82) 064-726-0400,"""https://api.cdn.visitjeju.net/photomng/imgpath/202203/11/b67fad30-b54a-4e7e-b29b-36d267fcecca.jpg"""
탐라면,제주특별자치도 제주시 애월읍 애월로 37,33.4620991,126.3122034,(+82) 0507-1376-4413,"""https://api.cdn.visitjeju.net/photomng/imgpath/202211/03/6aa9b41c-e1eb-4512-b725-15b6ee5e4def.jpg"""
탑부평,제주특별자치도 제주시 관덕로15길 26,33.5155353,126.5269898,(+82) 064-721-7869,"""https://api.cdn.visitjeju.net/photomng/imgpath/201910/08/f91bebf5-d1e7-4519-bcff-b6a97c0f0d3a.jpg"""
트라이브,제주특별자치도 제주시 애월읍 애월로 11,33.460236,126.3112022,(+82) 064-799-1031,"""https://api.cdn.visitjeju.net/photomng/imgpath/202212/16/1d628181-0557-493f-8b54-093cc4b5db72.jpg"""
픽스커피,제주특별자치도 제주시 신설로11길 2,33.4914449,126.5439718,(+82) 064-902-9899,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/91874b60-c7e8-417d-81d9-7a6a60ff0cc7.jpg"""
하갈비 국수,제주특별자치도 제주시 애월읍 애월북서길 54,33.4639168,126.3091355,(+82) 0507-1390-2724,"""https://api.cdn.visitjeju.net/photomng/imgpath/202306/02/7e8fdb8b-b355-4463-b867-02b06cc9314b.jpg"""
한라산빵 1950,제주특별자치도 제주시 구산로 28,33.4830522,126.538347,(+82) 010-6360-5488,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/81bebd89-c838-45ff-93fb-d07331b18f65.jpg"""
한라통닭,제주특별자치도 서귀포시 중정로73번길 13,33.2492195,126.5638554,(+82) 064-762-4449,"""https://api.cdn.visitjeju.net/photomng/imgpath/201910/28/6f6464f2-9cd7-49a3-b6c0-3eed5f4be548.jpg"""
함덕쉼팡,제주특별자치도 제주시 조천읍 조함해안로 584,33.5440186,126.6739824,(+82),"""https://api.cdn.visitjeju.net/photomng/imgpath/202205/31/679114d7-27ac-4c5a-9696-ddfcc778d2b4.jpg"""
해녀김밥 본점,제주특별자치도 제주시 조천읍 조함해안로 490 1층,33.5425306,126.6651685,(+82) 0507-1342-3005,"""https://api.cdn.visitjeju.net/photomng/imgpath/202112/30/bb107169-4257-41ef-88dd-bab692773344.jpg"""
해뜨는식당,제주특별자치도 서귀포시 성산읍 성산중앙로 38,33.4630283,126.9333166,(+82) 064-782-3380,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/2d906ac4-1fb6-4969-94c2-7075f3c8e77a.jpg"""
해비치불턱,제주특별자치도 서귀포시 표선면 민속해안로 384,33.3125276,126.837297,(+82) 0507-1332-3456,"""https://api.cdn.visitjeju.net/photomng/imgpath/202203/11/d3257c8e-1f45-4db9-8c3f-898adeb96952.jpg"""
해적카페,제주특별자치도 제주시 우도면 우도해안길 794-4,33.514818,126.9566773,(+82) 064-782-5508,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/495a2b00-6eec-4606-82c9-c9f3a65ac816.jpg"""
햇살가득돌담집,제주특별자치도 제주시 조천읍 함대로 25-1,33.5415692,126.6581341,(+82) 064-784-2200,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/90e88431-78d8-4aea-9ca5-9c6c92b9a8b3.jpg"""
행복미가,제주특별자치도 제주시 구남동5길 12,33.4898672,126.5401361,(+82) 064-726-3356,"""https://api.cdn.visitjeju.net/photomng/imgpath/201910/18/655bed4c-517c-4ec1-9723-6b8fad7288b6.jpg"""
행복한시저네,제주특별자치도 서귀포시 막동산로 5-4,33.2567428,126.5251813,(+82) 070-8877-0755,"""https://api.cdn.visitjeju.net/photomng/imgpath/201910/07/b4e47e7c-3f13-462f-807a-4d60d7ba0b7a.jpg"""
허니문하우스,제주특별자치도 서귀포시 칠십리로 228-13,33.2458822,126.578581,(+82) 070-4277-9922,"""https://api.cdn.visitjeju.net/photomng/imgpath/201908/01/00ab7e4c-8e2c-411d-a962-236447759d23.jpg"""
